,Unnamed: 0,datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Milking_Time(seconds),Avg_Milking_Time(seconds),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr),monetary_worth
122930,209316,2018-10-07,9031,14,2,316,Dry,Pregnant,27510.0,1146.0,4.86,4.68,3.5,3.47,4.62,4.55,9.6,9.2,224.0,195.0,137.0,11.0,4.0,79.0,66.0,12.0,315.0,0.0,9881.7153996758
122954,209363,2018-10-07,9202,14,2,337,Dry,Pregnant,30967.0,1290.0,3.77,3.4,3.15,2.77,4.61,3.97,10.4,9.6,163.0,154.0,127.0,22.0,3.0,98.0,61.0,14.0,294.0,0.0,5926.7365467741365
122961,209377,2018-10-07,9248,14,2,284,Dry,Pregnant,35286.0,1470.0,3.86,3.55,2.92,2.68,4.56,4.21,10.7,10.0,252.0,217.0,197.0,66.0,3.0,92.0,58.0,18.0,277.0,0.0,6172.651819141388
122974,209400,2018-10-07,9338,14,2,293,Dry,Pregnant,31384.0,1307.0,4.64,3.99,2.93,2.75,4.85,4.12,9.4,9.2,243.0,202.0,155.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7861.3984623916895
123146,209599,2018-10-07,9819,14,1,335,Dry,Pregnant,25462.0,1060.0,3.85,3.65,3.12,2.93,4.64,4.55,9.1,9.0,202.0,196.0,108.0,20.0,2.0,185.0,72.0,8.0,370.0,0.0,6066.596000390861
123163,209630,2018-10-07,9876,14,1,334,Dry,Pregnant,34367.0,1431.0,4.01,3.98,3.2,3.27,4.48,4.38,8.6,8.3,242.0,207.0,139.0,22.0,4.0,73.0,61.0,15.0,291.0,0.0,11521.32666408788
123179,209656,2018-10-07,9912,14,1,318,Dry,Pregnant,39257.0,1635.0,3.56,3.35,3.27,3.06,4.67,4.38,9.6,9.2,263.0,235.0,181.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8555.93893539084
123191,209676,2018-10-07,9960,14,1,293,Dry,Pregnant,37124.0,1546.0,4.04,4.02,3.33,3.22,4.47,4.31,9.9,8.9,252.0,222.0,78.0,-1.0,5.0,68.0,63.0,11.0,342.0,0.0,8216.152041767351
123212,209700,2018-10-07,9997,14,1,295,Dry,Pregnant,30170.0,1257.0,3.87,3.63,3.17,2.99,4.72,4.6,9.2,8.9,219.0,214.0,120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7591.031216227698
123222,209710,2018-10-07,10769,14,3,283,Dry,Pregnant,30108.0,1254.0,3.82,3.79,3.13,3.13,4.48,4.45,9.9,10.0,198.0,178.0,121.0,14.0,3.0,67.0,42.0,27.0,201.0,0.0,7852.218172231518
123672,210186,2018-10-07,1476397025,14,2,282,Dry,Pregnant,24203.0,1008.0,3.58,3.63,2.85,2.86,4.07,4.07,9.1,9.3,186.0,166.0,203.0,41.0,1.0,316.0,66.0,16.0,316.0,0.0,6327.9660167194
123703,210223,2018-10-07,1476397066,14,4,278,Dry,Pregnant,20626.0,859.0,4.02,3.81,2.85,2.78,4.37,4.04,11.6,11.3,235.0,175.0,204.0,59.0,5.0,71.0,59.0,16.0,354.0,0.0,4973.442762407142
123751,210278,2018-10-07,1476397126,14,4,357,Dry,Pregnant,21397.0,891.0,4.04,3.94,3.24,3.2,4.46,4.39,10.6,11.0,191.0,168.0,120.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4399.371138540284
123896,210452,2018-10-07,1476397347,14,1,293,Dry,Pregnant,22845.0,951.0,3.92,3.8,3.24,3.14,4.42,3.99,9.6,10.1,199.0,186.0,180.0,12.0,4.0,77.0,64.0,19.0,309.0,0.0,4609.893659133744
123912,210472,2018-11-07,115,14,3,301,Dry,Pregnant,10622.0,801.0,3.49,3.25,2.94,3.07,4.29,4.3,10.9,10.3,178.0,202.0,275.0,122.0,13.0,53.0,49.0,30.0,691.0,0.0,5951.394802668426
123963,210524,2018-11-07,2570,14,2,292,Dry,Pregnant,9692.0,695.0,5.13,4.09,3.14,3.23,4.22,3.85,11.0,10.8,208.0,164.0,374.0,237.0,7.0,52.0,25.0,89.0,364.0,0.0,5427.372371937759
123966,210534,2018-11-07,2708,14,1,367,Dry,Pregnant,15521.0,1139.0,4.9,4.52,3.08,2.93,4.75,4.56,8.5,8.6,157.0,138.0,293.0,129.0,8.0,57.0,32.0,55.0,456.0,0.0,8226.434366055386
123968,210537,2018-11-07,2755,14,1,327,Dry,Pregnant,11064.0,869.0,3.93,3.7,3.04,2.98,4.7,4.49,9.5,9.2,137.0,147.0,380.0,138.0,9.0,55.0,34.0,67.0,493.0,0.0,6612.799179107551
124104,210695,2018-11-07,6396,14,1,364,Dry,Pregnant,14338.0,999.0,4.22,4.07,3.2,3.19,4.65,4.55,9.1,9.1,152.0,159.0,397.0,163.0,5.0,59.0,20.0,113.0,295.0,0.0,5021.725852158798
124113,210709,2018-11-07,6448,14,1,347,Dry,Pregnant,16815.0,1266.0,4.1,3.42,3.09,3.14,4.45,3.98,8.7,8.7,227.0,195.0,303.0,58.0,3.0,88.0,18.0,115.0,264.0,0.0,8244.615462253774
124190,210799,2018-11-07,8334,14,3,345,Dry,Pregnant,8335.0,580.0,4.33,3.5,3.18,2.92,4.51,4.25,10.5,10.2,166.0,171.0,284.0,212.0,10.0,61.0,43.0,35.0,607.0,0.0,3147.948823414641
124277,210903,2018-11-07,9031,14,2,316,Dry,Pregnant,11164.0,854.0,4.84,4.8,3.6,3.71,4.62,4.75,9.1,9.2,202.0,194.0,265.0,107.0,8.0,66.0,35.0,44.0,528.0,0.0,6410.862594918939
124301,210950,2018-11-07,9202,14,2,337,Dry,Pregnant,13789.0,1085.0,4.41,3.82,3.13,3.07,4.64,4.39,9.5,9.4,143.0,144.0,323.0,194.0,11.0,51.0,39.0,40.0,556.0,0.0,5942.609193102911
124308,210964,2018-11-07,9248,14,2,284,Dry,Pregnant,13798.0,841.0,4.07,3.69,2.77,2.85,4.73,4.37,10.0,10.0,229.0,214.0,265.0,99.0,7.0,60.0,28.0,60.0,418.0,0.0,5509.763882429103
124321,210987,2018-11-07,9338,14,2,293,Dry,Pregnant,18149.0,1446.0,4.6,4.13,3.12,2.86,4.73,4.33,9.7,9.1,234.0,201.0,330.0,177.0,9.0,89.0,51.0,29.0,799.0,0.0,6767.367770101061
124493,211186,2018-11-07,9819,14,1,335,Dry,Pregnant,15240.0,1040.0,4.07,3.62,3.02,2.92,4.89,4.46,9.1,9.0,186.0,196.0,303.0,237.0,7.0,83.0,40.0,43.0,580.0,0.0,6876.031207591798
124510,211217,2018-11-07,9876,14,1,334,Dry,Pregnant,19065.0,1324.0,4.1,3.9,3.18,3.25,4.49,4.37,8.4,8.3,217.0,210.0,303.0,159.0,8.0,55.0,31.0,58.0,439.0,0.0,6716.531028263858
124526,211243,2018-11-07,9912,14,1,318,Dry,Pregnant,19016.0,1458.0,3.83,3.26,3.24,2.94,4.71,4.22,9.1,9.2,213.0,234.0,418.0,122.0,6.0,52.0,22.0,114.0,310.0,0.0,9871.353979525244
124539,211263,2018-11-07,9960,14,1,293,Dry,Pregnant,16872.0,1183.0,4.24,4.07,3.23,3.27,4.54,4.39,9.3,9.0,232.0,224.0,356.0,279.0,7.0,66.0,31.0,56.0,459.0,0.0,9378.390950520085
124560,211287,2018-11-07,9997,14,1,295,Dry,Pregnant,17419.0,1222.0,4.16,3.45,3.23,2.91,4.88,4.5,9.0,8.9,241.0,221.0,289.0,151.0,9.0,55.0,34.0,48.0,493.0,0.0,5446.234082736572
124570,211297,2018-11-07,10769,14,3,283,Dry,Pregnant,16745.0,1234.0,4.01,3.77,3.14,3.13,4.63,4.46,9.8,9.9,177.0,180.0,217.0,94.0,6.0,62.0,26.0,62.0,372.0,0.0,10205.57614750935
125022,211775,2018-11-07,1476397025,14,2,282,Dry,Pregnant,11612.0,1009.0,4.08,3.62,3.3,2.94,4.63,4.19,9.5,9.3,139.0,152.0,443.0,199.0,6.0,67.0,28.0,84.0,403.0,0.0,5218.780656994316
125054,211812,2018-11-07,1476397066,14,4,278,Dry,Pregnant,9818.0,949.0,4.89,3.71,3.1,2.83,4.2,4.08,11.0,11.4,134.0,151.0,257.0,89.0,7.0,50.0,24.0,67.0,351.0,0.0,5337.2110938271135
125103,211867,2018-11-07,1476397126,14,4,357,Dry,Pregnant,10434.0,747.0,4.66,3.93,3.31,3.28,4.47,4.48,10.2,11.0,182.0,177.0,417.0,379.0,7.0,77.0,38.0,55.0,541.0,0.0,6416.283912088922
125249,212041,2018-11-07,1476397347,14,1,293,Dry,Pregnant,12903.0,886.0,4.08,3.71,3.11,3.26,4.33,4.01,10.8,9.7,198.0,179.0,398.0,141.0,10.0,45.0,31.0,85.0,447.0,0.0,5668.869871657084
131943,219994,2018-07-17,312,14,1,293,Dry,Pregnant,27785.0,1157.0,4.09,4.12,3.19,3.19,4.51,4.45,10.9,10.1,190.0,150.0,155.0,26.0,2.0,170.0,71.0,10.0,339.0,0.0,6304.645655477532
131952,220004,2018-07-17,851,14,1,296,Dry,Pregnant,32119.0,1338.0,3.86,4.05,3.39,3.41,4.64,4.58,8.8,8.9,190.0,207.0,174.0,6.0,3.0,87.0,54.0,19.0,261.0,0.0,8917.102488050774
132167,220263,2018-07-17,7841,14,4,329,Dry,Pregnant,18418.0,767.0,2.8,2.94,3.0,3.07,4.1,3.86,12.5,12.3,129.0,135.0,135.0,7.0,6.0,56.0,62.0,12.0,333.0,0.0,4570.856533691177
132180,220277,2018-07-17,8016,14,4,281,Dry,Pregnant,28172.0,1173.0,3.81,3.81,3.25,3.26,4.69,4.62,9.4,9.8,206.0,216.0,150.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5878.455666715926
132226,220336,2018-07-17,8647,14,3,325,Dry,Pregnant,16416.0,684.0,4.5,4.15,3.38,3.37,4.38,4.39,10.4,10.3,188.0,154.0,175.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3942.0176050003497
132253,220365,2018-07-17,8798,14,2,363,Dry,Pregnant,17529.0,730.0,4.59,4.44,3.54,3.52,4.5,4.51,9.9,9.7,130.0,128.0,109.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5271.615933017659
132303,220432,2018-07-17,9118,14,2,278,Dry,Pregnant,10541.0,439.0,4.61,4.43,3.25,3.14,4.49,4.46,11.3,10.5,131.0,145.0,113.0,19.0,1.0,417.0,75.0,10.0,417.0,0.0,2633.0046647675827
132307,220437,2018-07-17,9132,14,2,361,Dry,Pregnant,20406.0,850.0,4.54,4.79,3.43,3.48,4.61,4.6,10.2,9.1,149.0,135.0,202.0,132.0,2.0,137.0,57.0,18.0,274.0,0.0,4568.09576156899
132332,220483,2018-07-17,9292,14,2,301,Dry,Pregnant,17232.0,718.0,3.13,3.12,3.03,3.03,4.44,4.41,11.7,11.0,130.0,134.0,226.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4589.285503233528
132483,220662,2018-07-17,9756,14,1,411,Dry,Pregnant,31233.0,1301.0,4.29,4.31,3.39,3.34,4.64,4.64,9.5,9.3,205.0,211.0,148.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,11038.484026617209
132519,220713,2018-07-17,9851,14,1,293,Dry,Pregnant,37894.0,1578.0,3.81,3.69,3.04,3.05,4.6,4.61,9.3,9.3,225.0,203.0,212.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9030.614427421457
132555,220778,2018-07-17,9971,14,1,295,Dry,Pregnant,31169.0,1298.0,3.56,3.93,3.22,3.2,4.94,4.88,8.8,8.3,207.0,185.0,231.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,10823.862023729684
132570,220795,2018-07-17,9994,14,1,294,Dry,Pregnant,31829.0,1326.0,3.97,3.76,3.29,3.28,4.66,4.65,9.2,9.0,174.0,163.0,230.0,46.0,2.0,120.0,50.0,26.0,240.0,0.0,10195.04818003634
132633,220862,2018-07-17,11050,14,1,294,Dry,Pregnant,36619.0,1525.0,3.72,3.39,3.01,2.83,4.62,4.18,10.3,10.1,283.0,273.0,149.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,11465.855858652749
133034,221283,2018-07-17,1476397036,14,5,281,Dry,Pregnant,32155.0,1339.0,3.75,3.81,3.3,3.28,4.51,4.54,11.2,10.9,200.0,201.0,166.0,61.0,6.0,52.0,64.0,14.0,309.0,0.0,8015.375612608609
133040,221291,2018-07-17,1476397045,14,1,316,Dry,Pregnant,35598.0,1483.0,3.53,3.6,3.18,3.18,4.6,4.63,9.4,9.1,192.0,159.0,157.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8555.335643259794
133087,221345,2018-07-17,1476397103,14,1,388,Dry,Pregnant,15897.0,662.0,3.74,3.68,3.22,3.21,4.77,4.61,11.1,10.8,153.0,174.0,149.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5086.36528339836
133150,221416,2018-07-17,1476397191,14,1,293,Dry,Pregnant,34734.0,1447.0,3.49,3.51,2.89,2.88,4.87,4.85,9.3,9.2,243.0,233.0,122.0,16.0,6.0,40.0,50.0,23.0,240.0,0.0,8613.450265697302
133162,221434,2018-07-17,1476397213,14,1,295,Dry,Pregnant,32878.0,1369.0,4.24,4.13,3.29,3.28,4.59,4.56,8.9,9.1,198.0,183.0,169.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8683.794142424042
133281,221572,2018-07-18,312,14,1,293,Dry,Pregnant,16494.0,1278.0,4.14,4.11,3.18,3.19,4.57,4.49,10.6,10.1,200.0,148.0,329.0,153.0,4.0,54.0,15.0,138.0,217.0,0.0,7375.446204701378
133290,221582,2018-07-18,851,14,1,296,Dry,Pregnant,14290.0,1779.0,4.47,4.16,3.52,3.36,4.55,4.62,9.1,9.0,287.0,216.0,290.0,76.0,7.0,55.0,27.0,72.0,388.0,0.0,11323.78546483774
133506,221841,2018-07-18,7841,14,4,329,Dry,Pregnant,11912.0,905.0,3.34,2.9,2.84,3.09,4.07,3.93,13.1,12.0,129.0,131.0,334.0,204.0,7.0,43.0,21.0,91.0,300.0,0.0,5193.833131688096
133519,221855,2018-07-18,8016,14,4,281,Dry,Pregnant,13707.0,1015.0,4.21,3.69,3.31,3.25,4.55,4.63,9.9,9.8,217.0,215.0,319.0,133.0,8.0,69.0,37.0,60.0,550.0,0.0,5614.337978293443
133566,221914,2018-07-18,8647,14,3,325,Dry,Pregnant,9124.0,675.0,4.43,4.21,3.39,3.35,4.39,4.41,10.1,10.3,139.0,158.0,339.0,153.0,10.0,66.0,47.0,42.0,664.0,0.0,3973.114711879006
133593,221943,2018-07-18,8798,14,2,363,Dry,Pregnant,8816.0,637.0,4.75,4.46,3.55,3.51,4.4,4.49,9.6,9.7,132.0,127.0,200.0,133.0,11.0,51.0,39.0,31.0,565.0,0.0,3835.191111294462
133643,222010,2018-07-18,9118,14,2,278,Dry,Pregnant,6102.0,429.0,5.04,4.43,3.22,3.19,4.63,4.48,10.0,10.6,129.0,150.0,194.0,88.0,5.0,129.0,45.0,25.0,643.0,0.0,2869.085324284725
133647,222015,2018-07-18,9132,14,2,361,Dry,Pregnant,11009.0,901.0,4.65,4.76,3.5,3.46,4.57,4.59,9.7,9.2,156.0,137.0,291.0,194.0,3.0,92.0,18.0,99.0,276.0,0.0,8080.930003315143
133672,222061,2018-07-18,9292,14,2,301,Dry,Pregnant,7808.0,703.0,2.5,3.17,3.12,3.04,4.17,4.41,12.1,10.9,131.0,138.0,362.0,176.0,9.0,69.0,43.0,49.0,622.0,0.0,4050.326422897314
133823,222240,2018-07-18,9756,14,1,411,Dry,Pregnant,16120.0,1133.0,4.58,4.37,3.33,3.35,4.79,4.69,9.4,9.3,216.0,209.0,301.0,166.0,11.0,40.0,31.0,48.0,441.0,0.0,8391.365840287715
133860,222291,2018-07-18,9851,14,1,293,Dry,Pregnant,17092.0,1332.0,3.83,3.67,3.16,3.05,4.6,4.63,9.5,9.3,187.0,204.0,314.0,94.0,5.0,57.0,20.0,98.0,286.0,0.0,7189.788119310085
133897,222356,2018-07-18,9971,14,1,295,Dry,Pregnant,18927.0,1337.0,4.22,3.98,3.27,3.18,4.84,4.85,8.6,8.3,209.0,191.0,430.0,125.0,10.0,50.0,35.0,64.0,501.0,0.0,10805.672439159933
133912,222373,2018-07-18,9994,14,1,294,Dry,Pregnant,16391.0,1277.0,3.98,3.79,3.43,3.27,4.49,4.64,9.5,8.9,172.0,164.0,309.0,83.0,6.0,64.0,27.0,72.0,382.0,0.0,7590.763221383426
133975,222440,2018-07-18,11050,14,1,294,Dry,Pregnant,17355.0,1382.0,3.28,3.71,3.23,3.11,4.52,4.58,10.5,10.2,358.0,271.0,301.0,184.0,8.0,65.0,36.0,46.0,517.0,0.0,10476.598725868504
134374,222862,2018-07-18,1476397036,14,5,281,Dry,Pregnant,14781.0,1186.0,4.22,3.77,3.44,3.3,4.43,4.53,11.3,11.0,179.0,203.0,242.0,124.0,11.0,44.0,34.0,47.0,487.0,0.0,5923.428590597418
134380,222870,2018-07-18,1476397045,14,1,316,Dry,Pregnant,17093.0,1351.0,3.85,3.6,3.26,3.2,4.62,4.63,9.7,9.2,169.0,162.0,337.0,150.0,10.0,39.0,27.0,70.0,388.0,0.0,8176.60494476563
134427,222924,2018-07-18,1476397103,14,1,388,Dry,Pregnant,9176.0,725.0,3.92,3.62,3.09,3.21,4.61,4.63,10.7,11.1,174.0,171.0,337.0,167.0,8.0,61.0,33.0,59.0,489.0,0.0,5258.8913572135925
134490,222995,2018-07-18,1476397191,14,1,293,Dry,Pregnant,15075.0,1122.0,3.81,3.55,2.95,2.92,4.7,4.84,9.3,9.2,228.0,231.0,226.0,104.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5358.26778191866
134502,223013,2018-07-18,1476397213,14,1,295,Dry,Pregnant,20027.0,1464.0,4.51,4.19,3.32,3.26,4.57,4.57,8.8,9.1,181.0,184.0,340.0,112.0,9.0,45.0,28.0,78.0,408.0,0.0,8319.821813909466
141212,231021,2018-07-24,3,14,1,296,Dry,Pregnant,25529.0,1063.0,3.86,3.79,3.23,3.19,4.67,4.6,9.6,9.0,174.0,166.0,122.0,-1.0,3.0,48.0,30.0,45.0,144.0,0.0,7460.525255239538
141233,231046,2018-07-24,297,14,1,298,Dry,Pregnant,21957.0,914.0,4.1,4.39,3.23,3.24,4.82,4.81,9.8,9.2,248.0,199.0,181.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7261.992893918297
141297,231129,2018-07-24,4302,14,2,369,Dry,Pregnant,21458.0,894.0,3.83,3.71,3.1,3.16,4.69,4.66,11.1,9.3,208.0,151.0,142.0,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5233.863390413952
141305,231141,2018-07-24,4346,14,2,283,Dry,Pregnant,31520.0,1313.0,3.57,3.51,3.03,3.12,4.5,4.48,10.7,10.4,340.0,290.0,105.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8372.344441608793
141426,231276,2018-07-24,6458,14,1,335,Dry,Pregnant,16326.0,680.0,4.43,4.58,3.28,3.29,4.58,4.53,9.2,8.7,139.0,137.0,174.0,-1.0,9.0,92.0,56.0,21.0,826.0,0.0,5945.970304517647
141428,231278,2018-07-24,6474,14,1,350,Dry,Pregnant,30639.0,1276.0,3.98,4.05,3.15,3.16,4.63,4.59,9.8,9.5,168.0,168.0,153.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8723.584410339476
141450,231301,2018-07-24,7340,14,5,350,Dry,Pregnant,32969.0,1373.0,4.14,4.17,3.19,3.26,4.74,4.69,10.1,9.7,171.0,176.0,137.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9877.443548649528
141495,231358,2018-07-24,8306,14,3,410,Dry,Pregnant,14331.0,597.0,4.04,4.07,3.31,3.29,4.4,4.42,10.5,10.3,142.0,135.0,129.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4904.306019800576
141507,231374,2018-07-24,8542,14,3,279,Dry,Pregnant,22114.0,921.0,3.65,3.56,3.25,3.26,4.57,4.55,10.6,10.2,197.0,196.0,115.0,22.0,6.0,40.0,50.0,22.0,240.0,0.0,7026.652677234354
141538,231414,2018-07-24,8762,14,2,380,Dry,Pregnant,11943.0,497.0,4.07,3.95,3.05,3.02,4.12,4.16,11.8,10.9,223.0,172.0,146.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3052.5411755920004
141567,231446,2018-07-24,8928,14,2,428,Dry,Pregnant,19182.0,799.0,4.32,4.23,3.22,3.23,4.68,4.61,10.3,9.9,173.0,151.0,184.0,8.0,3.0,130.0,81.0,14.0,390.0,0.0,5960.978499494378
141586,231472,2018-07-24,9071,14,2,410,Dry,Pregnant,24971.0,1040.0,4.16,4.14,3.09,3.15,4.48,4.44,9.3,9.1,134.0,138.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5775.072816722338
141623,231542,2018-07-24,9306,14,2,300,Dry,Pregnant,35822.0,1492.0,3.84,3.89,3.23,3.27,4.55,4.48,10.9,10.5,256.0,240.0,111.0,21.0,6.0,56.0,70.0,10.0,337.0,0.0,7423.387538333039
141674,231602,2018-07-24,9472,14,2,284,Dry,Pregnant,16687.0,695.0,4.7,4.49,3.31,3.24,4.69,4.56,9.4,8.7,129.0,132.0,166.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4072.432805800584
141758,231702,2018-07-24,9731,14,1,337,Dry,Pregnant,38603.0,1608.0,3.64,3.57,2.77,2.81,4.65,4.62,9.9,9.0,220.0,197.0,169.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,10506.403221575802
141803,231761,2018-07-24,9839,14,1,414,Dry,Pregnant,27837.0,1159.0,4.09,4.06,2.97,3.09,4.75,4.69,9.5,9.1,142.0,138.0,105.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6166.431485237131
141826,231806,2018-07-24,9909,14,1,338,Dry,Pregnant,25223.0,1050.0,4.14,4.16,3.02,2.99,4.8,4.85,8.7,8.5,171.0,155.0,140.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7613.597451546419
141833,231816,2018-07-24,9930,14,1,336,Dry,Pregnant,36694.0,1528.0,3.72,3.85,2.81,2.84,4.75,4.75,8.8,8.4,195.0,169.0,163.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9467.006356966662
141858,231853,2018-07-24,10000,14,1,293,Dry,Pregnant,24896.0,1037.0,4.46,4.41,3.23,3.18,4.72,4.73,10.2,9.6,169.0,161.0,157.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8571.775595455794
141883,231880,2018-07-24,10806,14,1,297,Dry,Pregnant,25341.0,1055.0,4.45,4.5,3.34,3.39,4.56,4.57,9.4,8.7,240.0,196.0,154.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8632.255528793836
141908,231906,2018-07-24,11034,14,1,296,Dry,Pregnant,30974.0,1290.0,3.54,3.77,3.15,3.17,4.73,4.77,8.7,8.3,171.0,174.0,130.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9219.403100360556
141917,231915,2018-07-24,11049,14,1,298,Dry,Pregnant,36101.0,1504.0,3.48,3.63,2.71,2.76,4.65,4.65,9.8,9.1,269.0,194.0,155.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6813.533086199215
142228,232243,2018-07-24,1476396931,14,1,294,Dry,Pregnant,29167.0,1215.0,3.94,4.07,2.71,2.83,4.97,4.86,9.6,9.3,178.0,176.0,161.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6248.722709834878
142360,232393,2018-07-24,1476397095,14,1,335,Dry,Pregnant,28074.0,1169.0,4.03,4.08,3.02,3.01,4.68,4.63,8.9,8.9,267.0,211.0,264.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8737.163664892745
142419,232461,2018-07-24,1476397182,14,3,311,Dry,Pregnant,34559.0,1439.0,4.52,4.22,3.34,3.38,4.4,4.4,10.1,9.1,267.0,216.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,10018.056031771244
142421,232463,2018-07-24,1476397184,14,2,314,Dry,Pregnant,21577.0,899.0,3.78,3.94,3.39,3.37,4.59,4.56,9.2,8.9,147.0,150.0,172.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6381.396533756871
142513,232572,2018-07-24,1476397316,14,2,284,Dry,Pregnant,16056.0,669.0,3.65,3.84,3.09,3.16,4.41,4.45,10.9,9.9,159.0,142.0,76.0,-1.0,5.0,59.0,61.0,15.0,295.0,0.0,5330.378932187715
142536,232599,2018-07-25,3,14,1,296,Dry,Pregnant,13881.0,984.0,4.12,3.76,3.28,3.21,4.6,4.59,9.6,9.0,134.0,158.0,268.0,121.0,7.0,78.0,38.0,39.0,549.0,0.0,7577.347529779989
142557,232624,2018-07-25,297,14,1,298,Dry,Pregnant,12528.0,890.0,4.46,4.43,3.26,3.24,4.72,4.79,9.3,9.3,229.0,200.0,272.0,70.0,9.0,40.0,25.0,74.0,361.0,0.0,6533.801751218934
142622,232707,2018-07-25,4302,14,2,369,Dry,Pregnant,8936.0,737.0,3.97,3.68,3.07,3.12,4.64,4.66,9.3,9.4,129.0,148.0,376.0,169.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3730.857342818085
142630,232719,2018-07-25,4346,14,2,283,Dry,Pregnant,20835.0,1388.0,3.51,3.45,3.13,3.11,4.46,4.48,10.8,10.5,325.0,296.0,270.0,193.0,9.0,34.0,22.0,80.0,307.0,0.0,6943.531141065763
142751,232854,2018-07-25,6458,14,1,335,Dry,Pregnant,9087.0,634.0,4.54,4.57,3.3,3.28,4.53,4.54,8.9,8.7,132.0,136.0,340.0,63.0,7.0,83.0,41.0,45.0,583.0,0.0,3271.221449736828
142753,232856,2018-07-25,6474,14,1,350,Dry,Pregnant,15825.0,1210.0,4.3,3.99,3.2,3.16,4.57,4.58,9.7,9.7,175.0,163.0,415.0,190.0,5.0,98.0,34.0,59.0,490.0,0.0,6103.165949046404
142775,232879,2018-07-25,7340,14,5,350,Dry,Pregnant,18109.0,1312.0,4.24,4.2,3.28,3.27,4.64,4.67,9.9,9.9,163.0,190.0,210.0,114.0,9.0,52.0,33.0,41.0,469.0,0.0,10571.757970614684
142820,232936,2018-07-25,8306,14,3,410,Dry,Pregnant,9527.0,341.0,4.58,4.04,3.23,3.27,4.5,4.43,10.7,10.3,143.0,133.0,296.0,153.0,13.0,41.0,37.0,38.0,537.0,0.0,2469.69972106937
142832,232952,2018-07-25,8542,14,3,279,Dry,Pregnant,11150.0,748.0,3.93,3.48,3.26,3.24,4.5,4.56,9.8,10.3,192.0,202.0,260.0,171.0,7.0,61.0,30.0,51.0,427.0,0.0,6438.158943098291
142863,232992,2018-07-25,8762,14,2,380,Dry,Pregnant,10895.0,852.0,3.98,4.25,3.06,3.08,4.2,4.29,10.9,10.9,187.0,185.0,230.0,102.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5409.050403383575
142892,233024,2018-07-25,8928,14,2,428,Dry,Pregnant,10662.0,776.0,4.31,4.2,3.18,3.21,4.58,4.62,9.8,10.0,162.0,147.0,441.0,159.0,7.0,70.0,35.0,79.0,492.0,0.0,5255.556296790839
